"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.43642861127458e-20,0.282862132212294,0.492,0.299,3.95602913612653e-16,"1","GPRIN3"
2.67302182604717e-20,0.256429756056108,0.469,0.273,4.34018553895278e-16,"1","PSPC1"
3.00031823902679e-20,0.302145734745821,0.472,0.27,4.87161672470779e-16,"1","NFIB"
3.01727306699747e-20,0.290471044297555,0.669,0.471,4.89914627888379e-16,"1","INPP5D"
3.06599147509647e-20,0.288008115529446,0.823,0.679,4.97825035811414e-16,"1","PBXIP1"
3.10014231966561e-20,0.309278846978186,0.861,0.743,5.03370108444105e-16,"1","SNX20"
3.24935376518719e-20,0.299655107486309,0.364,0.182,5.27597570853444e-16,"1","MFAP4"
3.52808965842181e-20,0.292536867954761,0.977,0.92,5.72855917837949e-16,"1","ARHGDIB"
3.58832054687066e-20,0.283316901973332,0.425,0.242,5.82635607195389e-16,"1","ST8SIA1"
3.7129943517285e-20,0.27001100177815,0.629,0.43,6.02878892890156e-16,"1","ITM2A"
3.77763441582734e-20,0.261998254756696,0.593,0.398,6.13374500097885e-16,"1","TRERF1"
3.82518788174657e-20,0.27156423774231,0.796,0.625,6.21095756359191e-16,"1","SMARCA5"
4.23098421108112e-20,0.274588137575653,0.695,0.497,6.86984906353241e-16,"1","BUB3"
4.43687025849823e-20,0.264331769282246,0.795,0.616,7.20414623872357e-16,"1","LSM7"
4.52088745748884e-20,0.302842309559955,0.644,0.468,7.34056496472463e-16,"1","KRI1"
4.69242285769377e-20,0.267163544004786,0.566,0.367,7.61908699403738e-16,"1","VPS13B"
4.86454539189449e-20,0.305886001811643,0.381,0.204,7.89856235281908e-16,"1","SHANK3"
5.22825881571903e-20,0.292225573306689,0.715,0.54,8.489123839083e-16,"1","AP2A2"
6.24384176697473e-20,0.260768646705092,0.528,0.328,1.01381258770369e-15,"1","PPP1R12A"
8.57983565859463e-20,0.26849751377409,0.606,0.418,1.39310791588601e-15,"1","ABCA2"
8.6899237376251e-20,0.251142916892178,0.447,0.257,1.41098291727819e-15,"1","ZNF641"
8.93077335705589e-20,0.283520780753693,0.783,0.624,1.45008966998516e-15,"1","PDS5A"
9.2304188678742e-20,0.262450016733125,0.503,0.31,1.49874311157673e-15,"1","NSD3"
9.31182423450655e-20,0.674573959968012,0.406,0.232,1.51196090095683e-15,"1","SELE"
9.44960298113649e-20,0.256394155004415,0.738,0.544,1.53433203604713e-15,"1","EIF3B"
1.03973556060145e-19,0.334045749001316,0.374,0.198,1.68821862974858e-15,"1","ID4"
1.09618870472921e-19,0.250808210067481,0.354,0.182,1.77988159986882e-15,"1","SYNE1"
1.23055546213942e-19,0.272745061267328,0.566,0.378,1.99805290387577e-15,"1","PIP4K2A"
1.25585795693684e-19,0.256547811376405,0.629,0.426,2.03913656467834e-15,"1","NDUFA3"
1.25897477750711e-19,0.25265864212036,0.55,0.344,2.04419734623829e-15,"1","AKAP9"
1.48113533334032e-19,0.301869580070917,0.813,0.71,2.40491944074469e-15,"1","WDR82"
1.62357013854946e-19,0.292390839936217,0.813,0.698,2.63619083396275e-15,"1","EIF1"
1.66812583211491e-19,0.267740565938434,0.844,0.722,2.70853591360498e-15,"1","ERP29"
1.8370269790109e-19,0.392743292433154,0.411,0.229,2.98278070582e-15,"1","CCDC80"
1.87249343125197e-19,0.268074064757433,0.474,0.289,3.04036758432383e-15,"1","TBC1D1"
1.89534386351973e-19,0.278956041125202,0.571,0.376,3.07746983119698e-15,"1","ODC1"
1.93319930734207e-19,0.262084756590801,0.608,0.403,3.13893571533132e-15,"1","ATP2B1"
2.09162494270283e-19,0.290769041087173,0.689,0.511,3.39617141946658e-15,"1","LNPEP"
2.30633589230136e-19,0.324900144292271,0.707,0.556,3.74479758832972e-15,"1","CXCR4"
2.37942268133688e-19,0.266725201012823,0.753,0.57,3.8634686076867e-15,"1","MAN2C1"
2.40669580917223e-19,0.253517751953131,0.71,0.52,3.90775198535294e-15,"1","RGS19"
2.78360700663053e-19,0.26099079049064,0.69,0.499,4.51974269666599e-15,"1","BPTF"
2.98654692802241e-19,0.255963227292517,0.472,0.284,4.84925624702999e-15,"1","STK38"
3.08398543085205e-19,0.2721323861672,0.78,0.612,5.00746714407448e-15,"1","HCFC1"
3.1051053489018e-19,0.363209070516362,0.896,0.828,5.04175955501186e-15,"1","HIST1H3D"
3.20682190980731e-19,0.267248723855027,0.934,0.869,5.20691673495414e-15,"1","HCLS1"
3.50749983676968e-19,0.303147548004396,0.46,0.276,5.69512748496293e-15,"1","XCR1"
3.91343416481389e-19,0.277043869796607,0.848,0.68,6.35424305340831e-15,"1","UCP2"
4.12832553137099e-19,0.278046638136927,0.755,0.599,6.70316216528708e-15,"1","SAFB2"
4.28160061741903e-19,0.36015687598568,0.805,0.683,6.95203492250328e-15,"1","BIRC3"
4.84170226757273e-19,0.279945547208867,0.917,0.827,7.86147197185783e-15,"1","CYB5R3"
5.02494960793086e-19,0.287247079193873,0.548,0.367,8.15901067839734e-15,"1","PRKCB"
5.06391251217981e-19,0.251230937856502,0.712,0.528,8.22227474602636e-15,"1","PYCR2"
6.33314717568369e-19,0.313092824370984,0.348,0.183,1.02831310691576e-14,"1","DEPP1"
6.52176130714917e-19,0.263256654474501,0.601,0.405,1.05893838344181e-14,"1","AKAP8L"
7.5842522702751e-19,0.269690170480913,0.717,0.538,1.23145504112457e-14,"1","XPO6"
7.66907666765522e-19,0.262541549056841,0.606,0.418,1.24522797852718e-14,"1","TPP2"
8.55935582797339e-19,0.261615806788993,0.724,0.543,1.38978260578804e-14,"1","VTI1A"
8.80935548143235e-19,0.257259049174191,0.576,0.387,1.43037504952017e-14,"1","TSPAN32"
9.33862327004328e-19,0.266152871351537,0.8,0.617,1.51631226035693e-14,"1","VPS13C"
9.62798653740781e-19,0.26001938332158,0.955,0.901,1.56329617407891e-14,"1","EID1"
9.67893313876171e-19,0.260778851288158,0.56,0.371,1.57156837374074e-14,"1","SETD2"
1.35616665547075e-18,0.264989377763357,0.627,0.451,2.20200779848786e-14,"1","CHST12"
1.442627028537e-18,0.263284938981674,0.988,0.98,2.34239350623553e-14,"1","NCL"
1.61861265496373e-18,0.283101364393406,0.719,0.563,2.62814136786461e-14,"1","EIF2S3"
1.86579756188513e-18,0.412120334492183,0.699,0.574,3.02949550123288e-14,"1","HIST1H2BH"
2.05077532110509e-18,0.290170365711031,0.525,0.34,3.32984388887833e-14,"1","CNN3"
2.09034255736481e-18,0.399935178303304,0.795,0.662,3.39408921039324e-14,"1","IL7R"
2.1212318934744e-18,0.316413967139731,0.886,0.801,3.44424422543439e-14,"1","KCTD12"
2.31101340314423e-18,0.27403085087889,0.914,0.822,3.75239246268529e-14,"1","TGFB1"
2.32803719401704e-18,0.265910441268522,0.667,0.481,3.78003399192546e-14,"1","FBXW4"
2.57380236154018e-18,0.268935524438269,0.45,0.274,4.1790828944328e-14,"1","PDE3B"
2.92759916090525e-18,0.439811844609457,0.748,0.637,4.75354275756185e-14,"1","ENG"
3.20203696698465e-18,0.265500693221665,0.783,0.62,5.19914742329298e-14,"1","ATXN7L3B"
3.53299771798542e-18,0.293606188916258,0.45,0.273,5.73652839469293e-14,"1","COL18A1"
3.5857152421859e-18,0.259542805427006,0.621,0.435,5.82212583873724e-14,"1","POM121"
3.9611168123855e-18,0.265728732278813,0.732,0.574,6.43166536827034e-14,"1","PAG1"
4.29453583492187e-18,0.26697578952986,0.79,0.652,6.97303783516265e-14,"1","GLG1"
4.4733989915816e-18,0.266068357043073,0.839,0.708,7.26345794263104e-14,"1","DDX39B"
5.78852291169014e-18,0.264849134375384,0.881,0.744,9.39882465171128e-14,"1","SAMHD1"
6.05316490974619e-18,0.264531428677318,0.647,0.471,9.82852386395488e-14,"1","ZC3HAV1"
6.83074808777309e-18,0.272518695562374,0.752,0.606,1.10910856701172e-13,"1","PPP6R1"
7.21926055458282e-18,0.296623615252573,0.955,0.926,1.17219133624761e-13,"1","GRK2"
7.86809315934387e-18,0.263777190109234,0.733,0.561,1.27754228628266e-13,"1","TRIM28"
7.88904857808063e-18,0.257116993007199,0.687,0.521,1.28094481762295e-13,"1","SLC35C2"
8.02305436375745e-18,0.26149633250007,0.687,0.533,1.3027033370433e-13,"1","TES"
9.18506021014534e-18,0.276937749617818,0.869,0.742,1.4913782263213e-13,"1","MYO1F"
9.2491781399743e-18,0.268576178560684,0.775,0.612,1.50178905458763e-13,"1","SYMPK"
9.40955132923233e-18,0.28173042388787,0.603,0.437,1.52782884932745e-13,"1","IFNAR2"
1.04807931014763e-17,0.278872429518901,0.724,0.587,1.7017663758867e-13,"1","USP34"
1.16454575658571e-17,0.255049805365144,0.715,0.545,1.89087294496822e-13,"1","CCDC91"
1.40147959366657e-17,0.252848152852998,0.806,0.656,2.2755824162364e-13,"1","JTB"
1.42975755883724e-17,0.277080350615301,0.763,0.618,2.32149734828403e-13,"1","DCAF15"
1.47224313495056e-17,0.280670366969898,0.796,0.672,2.39048117821922e-13,"1","DOCK8"
1.64473755069086e-17,0.266810095063943,0.795,0.653,2.67056036105675e-13,"1","SELENOM"
2.24386907896958e-17,0.251071403098999,0.608,0.425,3.64337022352291e-13,"1","MAPK8IP3"
2.28803745577215e-17,0.278006888782525,0.914,0.831,3.71508641693724e-13,"1","CALM3"
2.76238194445498e-17,0.270562151014332,0.502,0.321,4.48527956321155e-13,"1","PTK2"
2.97805482071682e-17,0.287951100438354,0.753,0.61,4.83546761239789e-13,"1","SPATA13"
3.19346593161882e-17,0.260657046738441,0.551,0.379,5.18523063316948e-13,"1","ZNF740"
3.26070614809926e-17,0.264813318160567,0.853,0.759,5.29440857266877e-13,"1","IKBKB"
3.44810107003241e-17,0.261840651490827,0.712,0.566,5.59868170741162e-13,"1","OXA1L"
3.76101018575184e-17,0.26912589016295,0.757,0.599,6.10675223860526e-13,"1","MOGS"
3.80726275221908e-17,0.251691182908533,0.692,0.527,6.18185253077812e-13,"1","RNF166"
3.92518057172431e-17,0.254376205022973,0.7,0.538,6.37331569430875e-13,"1","RBM12"
4.90393212007599e-17,0.298399821321121,0.752,0.622,7.96251458336738e-13,"1","FAM107B"
5.51995411217878e-17,0.301188078175078,0.82,0.699,8.96274949194469e-13,"1","CD3D"
5.68656515034588e-17,0.288000855133936,0.74,0.561,9.23327583461661e-13,"1","MYL12A"
6.28639420498155e-17,0.254778649515943,0.772,0.602,1.02072182706285e-12,"1","SLC2A4RG"
6.71016193189518e-17,0.251142916892178,0.652,0.479,1.08952899288182e-12,"1","ANAPC16"
9.30505505172852e-17,0.250735692786766,0.54,0.36,1.51086178874916e-12,"1","TSPYL2"
9.9494957741355e-17,0.251450477985514,0.614,0.426,1.61549962884638e-12,"1","TAGAP"
1.25912769867292e-16,0.25064646955529,0.748,0.609,2.04444564433522e-12,"1","SUPT5H"
1.33045001400865e-16,0.251749309089511,0.555,0.377,2.16025168774585e-12,"1","TECPR1"
1.61238786586202e-16,0.269845898805891,0.563,0.395,2.61803417780017e-12,"1","CLSTN3"
2.84249309394832e-16,0.267955045243206,0.662,0.502,4.61535603664389e-12,"1","ANP32B"
2.85282245618505e-16,0.298571534356168,0.77,0.632,4.63212782210767e-12,"1","SEMA4D"
3.04414740773426e-16,0.252163174303334,0.662,0.502,4.94278214593812e-12,"1","MIER1"
3.29708293770733e-16,0.261326306777302,0.699,0.549,5.35347356595539e-12,"1","PI4KA"
3.61876779067475e-16,0.291964947338879,0.952,0.891,5.87579326171858e-12,"1","MPEG1"
3.73533496169956e-16,0.256831666771495,0.374,0.214,6.06506337731157e-12,"1","SNED1"
4.22097333321118e-16,0.276028933505451,0.306,0.163,6.853594401135e-12,"1","EPAS1"
5.01402828962295e-16,0.278722020497827,0.692,0.521,8.14127773386078e-12,"1","MFGE8"
5.25545636842088e-16,0.367790163582528,0.988,0.99,8.53328450540498e-12,"1","SPARC"
5.8386026011659e-16,0.295384128632211,0.77,0.631,9.48013904351308e-12,"1","BCL9L"
8.08487272875618e-16,0.268999786218559,0.666,0.5,1.31274078496814e-11,"1","FKBP1A"
1.5402451975903e-15,0.259280260092244,0.869,0.761,2.50089612732736e-11,"1","MAPKAPK2"
1.65594170667258e-15,0.398945862092422,0.563,0.391,2.68875254912426e-11,"1","TNXB"
2.27251880994336e-15,0.344990557132992,0.412,0.258,3.68988879170503e-11,"1","TRAF4"
2.3542899411462e-15,0.254425829443825,0.619,0.459,3.82266057743909e-11,"1","GPR132"
2.52470077587702e-15,0.269505496806606,0.636,0.491,4.09935664979152e-11,"1","SEL1L3"
2.89443869704882e-15,0.25946110876099,0.937,0.864,4.69970011239817e-11,"1","MACF1"
4.31844333127872e-15,0.253350402970502,0.77,0.66,7.01185643699727e-11,"1","ESYT1"
4.41631183132496e-15,0.277064666349138,0.873,0.777,7.17076552052234e-11,"1","LCP2"
4.48977901914838e-15,0.251441889198596,0.679,0.533,7.29005419339123e-11,"1","ATXN7"
1.33884547004789e-14,0.255331169849562,0.904,0.856,2.17388338971676e-10,"1","PNRC1"
1.40969336591283e-14,0.317115448297698,0.743,0.618,2.28891911823267e-10,"1","HIST1H2BO"
1.45292414489252e-14,0.258689095125014,0.972,0.929,2.35911293406198e-10,"1","LCP1"
1.50811016216513e-14,0.407887031545538,0.873,0.819,2.44871847030753e-10,"1","CCL5"
2.22476659484272e-14,0.279312477257684,0.618,0.458,3.61235352004613e-10,"1","PDGFRB"
2.97271602572973e-14,0.320382504468254,0.533,0.379,4.82679901097736e-10,"1","VCAM1"
3.26195296147681e-14,0.273116750358985,0.45,0.298,5.29643302354989e-10,"1","HIST1H2BL"
5.29886562858595e-14,0.291771921416957,0.916,0.873,8.60376812113501e-10,"1","CDC42SE1"
5.78175344059411e-14,0.327782901209778,0.306,0.169,9.38783306149266e-10,"1","ADIRF"
6.03885952457575e-14,0.490954196795815,0.536,0.418,9.80529621005365e-10,"1","ID1"
8.88161780389701e-14,0.268874789230722,0.449,0.298,1.44210828281876e-09,"1","BCL11A"
1.10788402398589e-13,0.315268093362849,0.584,0.459,1.79887128974588e-09,"1","NRP1"
1.4891265149734e-13,0.278574022046871,0.79,0.66,2.41789472236231e-09,"1","HIST1H3I"
1.91838879861063e-13,0.290125547635182,0.732,0.605,3.11488789230407e-09,"1","HIST1H2BD"
3.04663429924909e-13,0.250249316118486,0.873,0.777,4.94682011169074e-09,"1","CYTH4"
3.91045134503339e-13,0.254160503185068,0.697,0.556,6.34939984893072e-09,"1","LAMC1"
4.81471521470323e-13,0.259317480167882,0.987,0.957,7.81765309411364e-09,"1","SNRNP70"
7.23966944082691e-13,0.296196512223467,0.629,0.492,1.17550512710707e-08,"1","HIST1H2BB"
7.46297792145867e-13,0.263611936355508,0.659,0.51,1.21176372510724e-08,"1","MS4A6A"
8.36054191389027e-13,0.29460500940342,0.851,0.753,1.35750119055836e-08,"1","HERPUD1"
1.51193566250018e-12,0.255710714467902,0.609,0.466,2.45492993520155e-08,"1","HIST1H1D"
6.14786132600815e-12,0.306713941909868,0.632,0.498,9.98228243503943e-08,"1","HIST1H3H"
1.08700602917156e-11,0.271782549965456,0.661,0.541,1.76497168956586e-07,"1","IFITM1"
1.30201819315507e-11,0.264791961622747,0.57,0.432,2.11408694022589e-07,"1","BTN3A2"
1.75101963656404e-11,0.275898906121582,0.891,0.839,2.84313058388903e-07,"1","HIST1H4D"
2.21882750801198e-11,0.289390272608551,0.932,0.883,3.60271022475905e-07,"1","CXCL14"
6.32098590598737e-11,0.325924772616226,0.73,0.655,1.02633848155517e-06,"1","COL15A1"
6.48566571005043e-11,0.255756441565281,0.715,0.625,1.05307754134089e-06,"1","HIST1H2AD"
8.15017011864975e-11,0.300091418545212,0.907,0.888,1.32334312216516e-06,"1","HIST1H1B"
9.87599529154203e-11,0.2678345591468,0.639,0.473,1.60356535548768e-06,"1","PI16"
1.02088586554084e-10,0.264138359239182,0.93,0.901,1.65761237987867e-06,"1","IGFBP5"
6.24450420029909e-10,0.255496800854704,0.495,0.377,1.01392014700256e-05,"1","TPM1"
1.60172495042332e-09,0.25054789304809,0.387,0.268,2.60072080200235e-05,"1","THBS1"
1.79725100607928e-09,0.311507730251611,0.609,0.491,2.91819645857093e-05,"1","FBLN1"
9.27839529388686e-09,0.365358986042664,0.344,0.233,0.000150653304386841,"1","TPSB2"
4.57133983530643e-08,0.64302481416649,0.252,0.16,0.000742248449058706,"1","IGLC1"
9.30841629329338e-08,0.476494295352371,0.325,0.227,0.00151140755354205,"1","IGHG3"
2.60566098597556e-07,0.281993373713291,0.551,0.471,0.00423081174292852,"1","CRIM1"
6.70999179698022e-07,1.0592119320515,0.78,0.732,0.0108950136807568,"1","IGKC"
1.03150961092585e-06,0.34651470221288,0.452,0.37,0.016748621552603,"1","AQP1"
6.01988608576074e-88,1.18676894867268,0.852,0.443,9.77448903744972e-84,"2","PI16"
5.23099794071701e-80,0.955912407335913,1,0.973,8.49357135634221e-76,"2","DCN"
1.16057982328668e-73,1.2561729186173,0.971,0.901,1.88443345907058e-69,"2","MMP2"
2.18545868235083e-73,0.802112535107705,0.959,0.777,3.54852926253304e-69,"2","AEBP1"
8.30307266598783e-72,0.862534297649762,1,0.998,1.34816990877644e-67,"2","COL1A2"
2.26696125628862e-69,0.848538461957491,0.677,0.295,3.68086499183583e-65,"2","SERPINE2"
1.12956890071127e-68,0.807761164316962,0.995,0.89,1.83408102408488e-64,"2","IGFBP5"
5.70128859497832e-68,0.777692636952215,0.995,0.93,9.25718229166629e-64,"2","FBN1"
1.004250031484e-67,0.853545725495467,0.964,0.787,1.63060077612056e-63,"2","PLTP"
4.14911808569908e-67,0.959569593050767,1,0.979,6.7369230357496e-63,"2","COL1A1"
1.3566078134004e-66,1.30427523880092,0.837,0.579,2.20272410661824e-62,"2","GREM1"
2.02945648460599e-61,0.744912757375648,0.823,0.425,3.29522849405475e-57,"2","IGFBP4"
9.18047786877849e-56,0.736709718247025,1,0.874,1.49063419155356e-51,"2","CXCL14"
5.02970504433321e-54,0.683743846510656,0.902,0.634,8.16673208048383e-50,"2","FBLN2"
5.65860421380207e-52,0.65063521933841,0.911,0.722,9.18787566195042e-48,"2","NNMT"
1.56711281153152e-51,0.659695972727247,0.706,0.361,2.54452107208373e-47,"2","TWIST2"
1.61646346301871e-50,0.604937238176682,0.524,0.188,2.62465172490349e-46,"2","CCN5"
3.676936939599e-50,0.579116269050234,0.878,0.605,5.9702425088269e-46,"2","LRP1"
6.46712567826008e-50,0.79207381151518,0.699,0.375,1.05006719637909e-45,"2","CTHRC1"
3.52079737105069e-49,0.771720231475366,0.885,0.622,5.71671869137501e-45,"2","RNASE1"
7.4452923830312e-47,0.867740806170155,0.947,0.881,1.20889212423278e-42,"2","CTSK"
6.68583378453111e-46,0.749922010567911,0.801,0.461,1.08557883159432e-41,"2","FBLN1"
2.01582029637966e-45,0.516953107128994,0.581,0.251,3.27308741523165e-41,"2","CPXM1"
2.51202624359352e-45,0.641964895527893,0.974,0.79,4.07877701172279e-41,"2","FSTL1"
8.72943989369901e-45,0.563751278232604,0.653,0.322,1.41739915553991e-40,"2","ADAMTS5"
3.07574523482946e-44,0.684790399056108,0.856,0.619,4.9940875377926e-40,"2","LUM"
8.47359794784809e-43,0.760643497351604,0.806,0.546,1.37585809879209e-38,"2","CCN2"
9.68543610120615e-43,0.537103262336601,0.876,0.601,1.57262425975284e-38,"2","TIMP2"
1.75415787881839e-42,0.507934573179813,0.622,0.3,2.84822614783742e-38,"2","MXRA8"
3.44419065704363e-42,0.695434824500087,0.849,0.688,5.59233236984174e-38,"2","ADAMTS2"
6.2682083953706e-42,0.475665394784862,0.998,0.94,1.01776899715632e-37,"2","COL6A2"
6.6083969164651e-42,0.614399887074401,0.749,0.473,1.07300540732644e-37,"2","ANGPTL2"
1.01984757899482e-38,0.546401379821348,0.579,0.285,1.65592651401389e-34,"2","LRRC15"
6.00083185091334e-38,0.494500988901213,0.998,0.972,9.743550676328e-34,"2","MT2A"
3.40043642347076e-37,0.494945810739881,0.557,0.258,5.52128862078947e-33,"2","PMP22"
4.07091717730399e-36,0.68705697255929,1,0.999,6.60994822078849e-32,"2","COL3A1"
1.75732073443691e-35,0.394586009839729,0.435,0.162,2.85336167650521e-31,"2","SEMA3C"
1.82188569649889e-34,0.442510796881831,0.926,0.642,2.95819580540525e-30,"2","CXCL12"
5.17858445343337e-34,0.475359197883785,0.773,0.509,8.40846757703976e-30,"2","DPYSL3"
8.5525989714361e-34,0.441546669397318,0.45,0.187,1.38868549499208e-29,"2","PTGIS"
4.27506546556891e-33,0.427332096863617,0.426,0.17,6.94142379644424e-29,"2","LOX"
6.0619002016172e-32,0.455060142765588,0.641,0.375,9.84270735736585e-28,"2","FKBP10"
1.0259799615568e-31,0.371840842875056,0.998,0.991,1.66588366357978e-27,"2","C1R"
1.11673859104186e-31,0.441549488810316,0.639,0.353,1.81324845027467e-27,"2","VCAN"
1.63540151250396e-31,0.66441869276951,0.452,0.193,2.65540143585268e-27,"2","PLA2G2A"
3.71243078635892e-31,0.53320380422642,0.687,0.453,6.02787386781099e-27,"2","FRMD6"
2.4167581933699e-30,0.545444325886344,0.433,0.182,3.92409027857471e-26,"2","MFAP5"
5.13684406809304e-30,0.449438808405312,0.66,0.408,8.34069371336266e-26,"2","SLC39A14"
1.70273858958124e-29,0.494652232276237,0.88,0.736,2.76473664790306e-25,"2","PRRX1"
2.25362225054592e-29,0.482285145422083,0.799,0.592,3.6592064482114e-25,"2","PRSS23"
2.86753096490108e-29,0.677548286509278,0.761,0.626,4.65601002770988e-25,"2","SULF1"
1.13578474772229e-28,0.395618719290332,0.593,0.323,1.84417369487668e-24,"2","ISLR"
1.75425408089476e-28,0.443487815800155,0.756,0.541,2.84838235114883e-24,"2","SDC3"
7.35984533353498e-28,0.487799291182754,0.696,0.462,1.19501808680607e-23,"2","LILRB5"
2.1468122619753e-27,0.390654259560948,0.6,0.339,3.4857790697693e-23,"2","ECM1"
2.99362283112293e-27,0.464356288143904,0.675,0.445,4.8607453908943e-23,"2","GOLM1"
1.15571211522307e-26,0.479091497732896,0.608,0.372,1.8765297614877e-22,"2","PDPN"
1.18481083750096e-26,0.271432380678338,0.301,0.103,1.9237773568503e-22,"2","ACKR3"
3.98062121418329e-26,0.949259913952883,0.861,0.843,6.46333466546941e-22,"2","TNC"
2.05909371959012e-25,0.422232102661173,0.782,0.546,3.34335047249849e-21,"2","PCOLCE"
7.05821146292027e-25,0.388625900343466,0.565,0.325,1.14604179523436e-20,"2","FAP"
8.94646438858814e-25,0.408142421065894,0.624,0.375,1.45263742277506e-20,"2","PDGFRA"
9.38543983021315e-25,0.310005847416971,0.45,0.211,1.52391386523171e-20,"2","ITGB5"
2.24122996143773e-24,0.397357445879889,0.615,0.373,3.63908508838644e-20,"2","CD248"
2.35610597598322e-24,0.394002631327579,0.732,0.51,3.82560927320395e-20,"2","CALU"
4.65470721526457e-24,0.373391787570606,0.617,0.343,7.55784810542509e-20,"2","AQP1"
4.76091792018963e-24,0.394198636360268,0.66,0.43,7.73030242701191e-20,"2","OLFML2B"
1.02509577042036e-23,0.343821111528762,0.309,0.12,1.66444800243153e-19,"2","MME"
2.39502743695793e-23,0.334932948570649,0.474,0.236,3.88880604938859e-19,"2","HTRA1"
2.54085914307481e-23,0.412483758869182,0.797,0.615,4.12559299061057e-19,"2","CEBPD"
2.00056769143509e-22,0.404249107190449,0.514,0.297,3.24832176058316e-18,"2","RARRES2"
4.13886629868721e-22,0.462596931978792,0.88,0.701,6.72027720917843e-18,"2","COL6A1"
5.69126906116049e-22,0.331410874864962,0.538,0.305,9.24091357460629e-18,"2","CERCAM"
7.50943436762126e-22,0.304601013904685,0.347,0.151,1.21930685827066e-17,"2","LTBP2"
9.01835735616283e-22,0.31717752498998,0.99,0.98,1.46431068392016e-17,"2","C1S"
2.24387964699884e-21,0.438924307904181,1,0.987,3.64338738283202e-17,"2","SPARC"
2.72992696510842e-21,0.375168766349393,0.634,0.404,4.43258241324654e-17,"2","COL5A1"
3.76226480429058e-21,0.429669322168916,0.383,0.181,6.10878936272662e-17,"2","THBS2"
1.5584645911648e-20,0.347450431237224,0.701,0.472,2.53047895667428e-16,"2","NBL1"
2.61823119075234e-20,0.358338108874708,0.95,0.833,4.25122198442458e-16,"2","CAVIN1"
2.67371095399885e-20,0.288272844000685,0.404,0.191,4.34130447600794e-16,"2","DPT"
3.04528022195962e-20,0.422120403180729,0.653,0.442,4.94462149639584e-16,"2","GAS1"
4.21518052881575e-20,0.366582903800636,0.99,0.957,6.84418862463813e-16,"2","C1QC"
1.53438448414925e-19,0.32507087308317,1,0.998,2.49138008691313e-15,"2","CST3"
1.59479389863858e-19,0.381233627325928,0.981,0.967,2.58946685321946e-15,"2","TIMP1"
2.07139276852027e-19,0.284160209024545,0.289,0.118,3.36332043824636e-15,"2","PODN"
3.13563616675957e-19,0.573586559174703,0.622,0.395,5.09133244396751e-15,"2","TNXB"
4.79126447158018e-19,0.407247291084734,0.718,0.512,7.77957612250473e-15,"2","MS4A6A"
5.73169342274249e-19,0.434624793725842,0.885,0.802,9.30655061050698e-15,"2","MMP14"
1.48613083007637e-18,0.421552364079123,0.56,0.337,2.413030628795e-14,"2","F13A1"
3.33959886952659e-18,0.294427002684015,0.349,0.163,5.42250668445033e-14,"2","IGFBP6"
6.84576175657874e-18,0.417155129193995,0.986,0.978,1.11154633641569e-13,"2","FN1"
9.43880110973173e-18,0.332819379164561,0.73,0.508,1.53257813618714e-13,"2","THY1"
1.60653580467535e-17,0.291775204255954,0.514,0.302,2.60853218605136e-13,"2","MRC2"
4.25769601172557e-17,0.339724074805211,0.699,0.494,6.91322101423881e-13,"2","EMP1"
4.5450861767277e-17,0.270310428341639,0.38,0.199,7.37985642515276e-13,"2","BICC1"
5.75133855104895e-17,0.344310723706656,0.866,0.802,9.33844840533818e-13,"2","RUNX1"
8.0831944136888e-17,0.273061207009179,0.404,0.218,1.31246827695065e-12,"2","RCN3"
8.79096867586246e-17,0.348672629239208,0.933,0.913,1.42738958389979e-12,"2","COL6A3"
2.76912895979979e-16,0.312862325726329,0.608,0.398,4.49623469202692e-12,"2","PLPP3"
3.25968619795079e-16,0.263369000242778,0.407,0.22,5.2927524796127e-12,"2","CYBRD1"
3.29615994650915e-16,0.359177463085552,0.457,0.265,5.35197490514691e-12,"2","THBS1"
3.83640832755088e-16,0.316946067782907,0.883,0.8,6.22917620144437e-12,"2","CD163"
4.76009870857762e-16,0.342000677086626,0.376,0.197,7.72897227311748e-12,"2","MFAP4"
6.08343088724946e-16,0.39888960080785,0.431,0.242,9.87766673162694e-12,"2","CCDC80"
8.15995968799015e-16,0.293921957386416,0.658,0.495,1.32493265453896e-11,"2","GAS7"
9.09647495290707e-16,0.328759028720931,0.572,0.376,1.47699463810352e-11,"2","MAFB"
1.33203493661548e-15,0.26201185075175,0.373,0.199,2.16282512658256e-11,"2","DIO2"
3.3230289723899e-15,0.310523255884101,0.639,0.453,5.39560214246948e-11,"2","COL5A2"
6.92664822948541e-15,0.379130830512464,0.83,0.789,1.12467987302155e-10,"2","CRISPLD2"
7.5271963349232e-15,0.672740969069539,0.553,0.352,1.22219086890148e-10,"2","CFD"
7.65651924009106e-15,0.257828677551538,0.426,0.247,1.24318902901359e-10,"2","PTGES"
8.28563766348087e-15,0.294276289033786,0.361,0.195,1.34533898741939e-10,"2","SLC38A5"
2.13578507412109e-14,0.295372696774211,0.464,0.288,3.46787422485042e-10,"2","MEGF6"
2.24353674310472e-14,0.290936605605354,0.971,0.931,3.64283060977913e-10,"2","FCGRT"
2.97000949188632e-14,0.309888845264448,0.536,0.361,4.82240441197582e-10,"2","COL16A1"
4.506242965089e-14,0.276831154574377,0.856,0.759,7.316786702415e-10,"2","METRNL"
